,index,name,text,episode,timestamp,inaudible_speech,nonspeech
184177,1650,MATT,"You've been hearing all of it, but you've also found, amongst the chaos, a brass baby bottle that's fairly dented, but it's very shiny and polished, you can already see on the inside. You find a new flask, actually. It's very tarnished, but you spit and rub it a little bit. It looks to be of very fine metallic material. You're not entirely sure, you'd have to clean it, but it looks like very nice quality material. ",2,02:50:25,,
184178,1651,SAM,All right. I'll try to trade my flask with that flask. ,2,02:50:55,,
184179,1652,MATT,Make a sleight of hand check. ,2,02:51:01,,
184180,1653,TRAVIS,Indiana Jones style. ,2,02:51:03,,
184181,1654,SAM,22! ,2,02:51:06,,
184182,1655,TALIESIN,How?! ,2,02:51:08,,
184183,1656,SAM,"Wait. More. No, that's right. 22. ",2,02:51:09,,
184184,1657,MATT,"Now, your flask, which still has liquor in it, is left behind for the empty flask you receive. However, without an instance of anyone even paying attention. It is yours. You can write in your inventory you are now the owner of a platinum flask. ",2,02:51:13,,
184185,1658,ALL,Ooh! ,2,02:51:26,,
184186,1659,SAM,"Shit! Okay! It's a baby bottle, or maybe a rattle? What'd you say? ",2,02:51:29,,
184187,1660,MATT,Baby bottle. Looks like it was used as a bottle for a very upper-class family. ,2,02:51:36,,
184188,1661,TALIESIN,"You're already so ahead, though! ",2,02:51:43,,
184189,1662,SAM,I know. But I can't resist. I'll try to take one more look and pocket that as well. ,2,02:51:45,,
184190,1663,MATT,"Make another sleight of hand check, please. ",2,02:51:53,,
184191,1664,SAM,20. ,2,02:51:55,,
184192,1665,MATT,It just vanishes into your cloak! It's the craziest thing! It was there and it's gone! ,2,02:51:57,,
184193,1666,TRAVIS,Yes! ,2,02:52:03,,
184194,1667,SAM,"Are we going to leave now? Should we leave? I think we should leave. Maybe we should go. Do you need some money? I could lend you some money, if you want. ",2,02:52:06,,
184195,1668,LIAM,Maybe we'll come back tomorrow. ,2,02:52:15,,
184196,1669,SAM,All right. Lovely place you got here! ,2,02:52:17,,
184197,1670,LIAM,Piggyback? ,2,02:52:22,,
184198,1671,SAM,"Yes, please! ",2,02:52:23,,
184199,1672,MATT,"""I'll hold these books for you! Come back when you can!"" ",2,02:52:25,,
184200,1673,LIAM,"Within the week, I promise. ",2,02:52:27,,
184201,1674,MATT,"""All right. Have a good day, little girl!"" ",2,02:52:30,,
184202,1675,SAM,I will! ,2,02:52:33,,
184203,1676,MATT,You guys exit the building. ,2,02:52:36,,
184204,1677,SAM,"I'm sorry! I did it again, I couldn't help it. I took some things. Do you think he noticed? Do you think we're in trouble? Maybe we should hurry back. ",2,02:52:38,,
184205,1678,LIAM,I don't think he saw. ,2,02:52:49,,
184206,1679,SAM,All right. Are you cross with me? ,2,02:52:51,,
184207,1680,LIAM,"No. Just wait one moment, okay? Wait for me here? ",2,02:52:54,,
184208,1681,SAM,"Okay. I heard you talking about money, by the way, I could lend you some, if you'd like. ",2,02:53:00,,
184209,1682,LIAM,"Wait right here. I cast Detect Magic just before I walk back into the store. I look all around. What are your hours, here? As I look to see if there is anything besides that book, anything. ",2,02:53:06,,
184210,1683,MATT,"You glance throughout the interior, and you don't sense anything magical, unfortunately, within the piles of rubble. ",2,02:53:24,,
184211,1684,LIAM,Besides the book he put down? ,2,02:53:31,,
184212,1685,MATT,"But he answers. ""Oh! All hours! I don't really close. I don't really sleep."" ",2,02:53:33,,
184213,1686,LIAM,"Middle of the night, even? ",2,02:53:42,,
184214,1687,MATT,"""Sure!"" ",2,02:53:43,,
184215,1688,LIAM,All right. Business is business. Thank you! ,2,02:53:44,,
184216,1689,MATT,"""No worries. See you then!"" ",2,02:53:46,,
184217,1690,LIAM,Bis später. ,2,02:53:49,,
184218,1691,MATT,"""Pee shmiter!"" ",2,02:53:50,,
184219,1692,LIAM,That guy does not speak Zemnian! ,2,02:53:54,,
184220,1693,MATT,"No, he does not. ",2,02:53:56,,
184221,1694,LIAM,"Let's go back to the hotel, shall we? ",2,02:54:01,,
184222,1695,SAM,Let's do it. ,2,02:54:04,,
184223,1696,MATT,"While they're away, you guys wait there for a bit, getting stir crazy in the process of waiting in your room. Jester and Beauregard, there's a knock at your door. ",2,02:54:06,,
184224,1697,LAURA,Hello? ,2,02:54:20,,
184225,1698,MATT,"""Please open, it's Crownsguard."" ",2,02:54:22,,
184226,1699,LAURA,"Hold on, I'm naked!  Yeah, I don't know. Do you want to put clothes on? Should we take our clothes off? ",2,02:54:25,,(whispering)
184227,1700,MARISHA,Did you say that because you wanted to tell me something? ,2,02:54:36,,
184228,1701,LAURA,"No, I just wanted to make them wait. Okay, I'm dressed now! ",2,02:54:40,,
184229,1702,MARISHA,I like that. We're giving them-- authority. Got the upper hand. Okay. ,2,02:54:46,,
184230,1703,LAURA,It's a power play. ,2,02:54:50,,
184231,1704,MARISHA,"Do we invite them in or are we going to--? You open the door. I'm going to sit, unassuming, on the bed. ",2,02:54:52,,
184232,1705,LAURA,"Sit! Come in, please. ",2,02:54:57,,
184233,1706,MARISHA,Oh! ,2,02:55:00,,
184234,1707,MATT,"The door opens, and there are two crownsguards there, standing, shields to the side. ",2,02:55:04,,
184235,1708,LAURA,"Oh hello, I wasn't expecting you. ",2,02:55:09,,
184236,1709,MARISHA,"Oh, yeah, hi. ",2,02:55:12,,
184237,1710,MATT,"""We're here to notify you that the investigation is ongoing. You will not be needed today. Please remain in your premises. Be back tomorrow."" ",2,02:55:15,,
184238,1711,TRAVIS,Jury summon. ,2,02:55:25,,
184239,1712,MARISHA,Bullshit! Jury duty shit! Goddamn it! ,2,02:55:26,,
184240,1713,TALIESIN,We are at D&D Jury Duty. ,2,02:55:32,,
184241,1714,MATT,Yes you are. ,2,02:55:34,,
184242,1715,MARISHA,Seven dollars a day? What is this shit? ,2,02:55:37,,
184243,1716,LAURA,Can I ask you a question before you leave? ,2,02:55:41,,
184244,1717,MATT,"""Yes, what is your question?"" ",2,02:55:43,,
184245,1718,LAURA,Are you guys going to be the same people coming back tomorrow? ,2,02:55:45,,
184246,1719,MATT,"""Possibly."" ",2,02:55:48,,
184247,1720,LAURA,What is your names? ,2,02:55:49,,
184248,1721,MATT,"""I am Jonas."" The other guy pipes up, he's a little younger, he goes, ""I am Lucas."" ",2,02:55:52,,
184249,1722,LAURA,"Jonas and Lucas, very good names. ",2,02:55:59,,
184250,1723,MARISHA,You guys should start a band. Like a boy band or something. ,2,02:56:02,,
184251,1724,LAURA,"If you guys want to play some games tomorrow, we'll just be here! ",2,02:56:06,,
184252,1725,MATT,"""Very well! Have a good day."" They look at each other like, ""What?"" and close the door. ",2,02:56:18,,
184253,1726,LAURA,I shouldn't have offered the game. What if we want to leave and then they want to take us up on the game thing? ,2,02:56:25,,
184254,1727,MARISHA,I thought you enjoyed games. ,2,02:56:30,,
184255,1728,LAURA,"No, I love games! ",2,02:56:31,,
184256,1729,MARISHA,Sure. ,2,02:56:33,,
184257,1730,LAURA,But what if we leave and then they want to ,2,02:56:34,,
184258,1731,MARISHA,Okay. ,2,02:56:37,,
184259,1732,MATT,Onto Fjord's door. ,2,02:56:40,,
184260,1733,TALIESIN,I'm sitting playing with the cards. ,2,02:56:43,,
184261,1734,TRAVIS,I open it. ,2,02:56:45,,
184262,1735,MATT,"Jonas and Lucas. ""Hello. The investigation is ongoing. You'll not be needed for today. We will return tomorrow."" ",2,02:56:47,,
184263,1736,TRAVIS,I shut the door. ,2,02:57:02,,
184264,1737,TALIESIN,Any progress? ,2,02:57:03,,
184265,1738,MATT,There's a pause and then you here the subtle shifting of greaves against the wooden floor as they slowly walk away. ,2,02:57:05,,
184266,1739,TRAVIS,"Go take that game in the other room, why don't you? ",2,02:57:15,,
184267,1740,TALIESIN,That was a power move right there. ,2,02:57:18,,
184268,1741,TRAVIS,Thank you. ,2,02:57:20,,
184269,1742,MATT,You guys return to the inn. ,2,02:57:22,,
184270,1743,SAM,I guess we do. ,2,02:57:27,,
184271,1744,MATT,Yes you do. ,2,02:57:28,,
184272,1745,SAM,Well. That was terrible. No one found out anything. It was a waste of a day. We're all terrible at this. Goodnight? ,2,02:57:31,,
184273,1746,LAURA,What time is it? ,2,02:57:40,,
184274,1747,MARISHA,That's not true! I still say that some of the best information that you can get can be in the information that you don't find. ,2,02:57:42,,
184275,1748,SAM,That is nonsense. ,2,02:57:51,,
184276,1749,MARISHA,I'm just saying! Sometimes the lack of information can be a process of elimination. ,2,02:57:53,,
184277,1750,TRAVIS,Sure. ,2,02:58:01,,
184278,1751,MARISHA,It's super broad! ,2,02:58:03,,
184279,1752,TALIESIN,"No, you know what? I'm going to take it. ",2,02:58:05,,
184280,1753,MARISHA,"I'm trying to be fucking silver lining, so I don't feel like a piece of shit for waste a day, and you guys are shitting on that, but it's fine. ",2,02:58:08,,
184281,1754,TRAVIS,"You found nothing at the docks, zip, zero? ",2,02:58:19,,
184282,1755,LIAM,"We spent hours there, no one knew anything about the old man. ",2,02:58:21,,
184283,1756,MARISHA,"See? No one knew anything about him. That means, prime candidate, someone's little experiment. Little Frankenstein. I'm telling you. ",2,02:58:25,,
184284,1757,LIAM,I don't really understand what she's saying. ,2,02:58:39,,
184285,1758,LAURA,I don't either. I'm going to run up and down the stairs for a while. ,2,02:58:41,,
184286,1759,MATT,,2,02:58:46,,(quick footsteps) 
184287,1760,TALIESIN,How long have you known this one? ,2,02:58:49,,
184288,1761,MARISHA,Who are you talking to? ,2,02:58:51,,
184289,1762,TALIESIN,Anybody who's watching this happen. ,2,02:58:53,,
184290,1763,MARISHA,About 24 hours longer than you have. ,2,02:58:55,,
184291,1764,TALIESIN,That explains a lot. ,2,02:59:00,,
184292,1765,MATT,"""I'm sorry, can you ",2,02:59:01,,
184293,1766,LAURA,Okay. ,2,02:59:08,,
184294,1767,MATT,"""Thank you!"" ",2,02:59:10,,
184295,1768,SAM,"Hey, Dungeon Master? ",2,02:59:12,,
184296,1769,MATT,Yes? ,2,02:59:14,,
184297,1770,SAM,"The other night, when Nott was out carousing a bit while Caleb was asleep. He saw some figures in cloaks dash by. Was there any distinctive anything about these three figures that dashed by? ",2,02:59:15,,
184298,1771,MATT,"Not that you noticed, unfortunately. ",2,02:59:31,,
184299,1772,SAM,"Damn it. Okay, I will share that information with the group. I saw some weirdos running around. ",2,02:59:33,,
184300,1773,LAURA,When? ,2,02:59:43,,
184301,1774,SAM,"The other night, when he was asleep. ",2,02:59:45,,
184302,1775,TRAVIS,How late? ,2,02:59:47,,
184303,1776,SAM,Two in the morning? ,2,02:59:49,,
184304,1777,LIAM,You were out that late? ,2,02:59:51,,
184305,1778,SAM,Sorry. ,2,02:59:53,,
184306,1779,LAURA,Maybe we should go out at two o'clock in the morning and see if we can find them. ,2,02:59:54,,
184307,1780,MARISHA,"Ooh, that's a good idea. ",2,02:59:57,,
184308,1781,LAURA,Follow them. ,2,02:59:59,,
184309,1782,MARISHA,You guys notice that it's weird that no one's actually really talking about this? This is a small town. I come from a small town. Small town people gossip. ,2,03:00:00,,
184310,1783,TALIESIN,"I feel like there should be some more gossip then there is, that's very true. ",2,03:00:09,,
184311,1784,MARISHA,"Someone is talking about this, we just haven't found them yet. 2:00AM field trip! ",2,03:00:14,,
184312,1785,LAURA,We can always leave through the window this time. ,2,03:00:20,,
184313,1786,MARISHA,"Mm-hmm, I like that. ",2,03:00:22,,
184314,1787,TRAVIS,I can be down for that. ,2,03:00:25,,
184315,1788,TALIESIN,I leave the rope tied in here. Can we use your cat? Reel it back up in so that there's no trace of us until we need to get back there. ,2,03:00:27,,
184316,1789,LIAM,Are you asking for my cat to haul up our rope? ,2,03:00:38,,
184317,1790,TALIESIN,"No, I'm telling you that your cat is going to haul up a rope. ",2,03:00:41,,
184318,1791,LAURA,How is a cat going to lift up a rope? ,2,03:00:44,,
184319,1792,TALIESIN,"It's not that heavy of a rope, it's just hemp. ",2,03:00:46,,
184320,1793,MATT,Hemp rope can be pretty heavy. ,2,03:00:49,,
184321,1794,TALIESIN,"Well, if I throw it back up there then I imagine you cat can knock it back down at the very least. ",2,03:00:52,,
184322,1795,LAURA,"There, that would work, maybe. ",2,03:00:57,,
184323,1796,MARISHA,"Oh, is he like an asshole cat? ",2,03:00:59,,
184324,1797,TALIESIN,I assume he's an asshole cat. Aren't all cats asshole cats? ,2,03:01:01,,
184325,1798,MATT,This is true. ,2,03:01:05,,
184326,1799,LAURA,"It might be down before we come back, is the thing. ",2,03:01:06,,
184327,1800,TALIESIN,I assume he's going to-- that's fair. ,2,03:01:10,,
184328,1801,TRAVIS,Where were you when you saw these cloaked figures? ,2,03:01:13,,
184329,1802,SAM,I had gone out to do some window shopping. ,2,03:01:19,,
184330,1803,TRAVIS,At 2:00AM? ,2,03:01:23,,
184331,1804,SAM,"Yes, I wasn't very successful. I had walked by the general store-- ",2,03:01:25,,
184332,1805,LAURA,"Oh, we went there. ",2,03:01:31,,
184333,1806,MARISHA,"Yeah, we did. ",2,03:01:33,,
184334,1807,SAM,"I passed by a place called Natural Remedies, herbs and medicinal things. I went by a spot named Jackalwere, it's a smithy. ",2,03:01:34,,
184335,1808,LAURA,"Okay, but where did you see the cloaked guys? ",2,03:01:45,,
184336,1809,SAM,It was between-- I don't remember. ,2,03:01:47,,
184337,1810,MATT,It was one block north of the Natural Remedies. ,2,03:01:50,,
184338,1811,MARISHA,Natural Remedies. What was the other one? Jackalwere? ,2,03:01:54,,
184339,1812,SAM,I think that was what it was called. ,2,03:01:58,,
184340,1813,MATT,"Yeah, Jackalwere Smiths. ",2,03:02:00,,
184341,1814,SAM,We could do a little stakeout! ,2,03:02:06,,
184342,1815,TRAVIS,We could. ,2,03:02:08,,
184343,1816,MARISHA,That's true. How do people send messages in this town? Have we figured that out? ,2,03:02:10,,
184344,1817,SAM,"Probably by foot or by horse, right? ",2,03:02:17,,
184345,1818,TALIESIN,Not that big of a town. ,2,03:02:22,,
184346,1819,TRAVIS,"Should someone stay up? Well, I was thinking someone should keep a lookout on the roof of the inn in case someone comes for us while everyone else is out. ",2,03:02:23,,
184347,1820,LAURA,How would we let anybody know? ,2,03:02:29,,
184348,1821,TRAVIS,I don't know. Can you conjure those golden orbs up into the air as like a signal? ,2,03:02:32,,
184349,1822,LIAM,It's pretty limited. They don't go that far. ,2,03:02:39,,
184350,1823,TRAVIS,Maybe we just risk it. ,2,03:02:43,,
184351,1824,SAM,Yeah! ,2,03:02:46,,
184352,1825,LAURA,Let's risk it. ,2,03:02:47,,
184353,1826,TRAVIS,"It's 2:00AM, I'm sure everybody will be asleep. Let's risk it. ",2,03:02:49,,
184354,1827,MARISHA,Before we leave-- is there a window in the hall? Or are there only windows in our bedrooms? ,2,03:02:57,,
184355,1828,MATT,"There is no window in the hall, only in the rooms. ",2,03:03:12,,
184356,1829,MARISHA,"Okay, that's fine. On our side of the room-- ",2,03:03:15,,
184357,1830,MATT,You have three rooms between you. ,2,03:03:19,,
184358,1831,TALIESIN,There's three rooms and they all have windows. ,2,03:03:23,,
184359,1832,MATT,Correct. ,2,03:03:24,,
184360,1833,MARISHA,"On our side of the door, I'm going to take out my healer's kit. Do I have any bandages or medical tape or anything like that? ",2,03:03:26,,
184361,1834,MATT,"Not medical tape, but there are clean strips of cloth and some adhesive bandages, basic general-- ",2,03:03:43,,
184362,1835,LAURA,No tape?! ,2,03:03:51,,
184363,1836,MARISHA,I'm going to tie a bandage ever so lightly around one side of the handle onto something on to the other side of the door. If there's something like a lamp or some kind of pipe or something I can tie it to. ,2,03:03:54,,
