,index,name,player,text,episode,inaudible_speech,nonspeech,season
35862,1644,Aabria,Aabria,"making, but not quite smart enough to, like, achieve language and, like,",2,,,Burrow's End
35863,1645,Aabria,Aabria,the level of civilization or society that you had within the Warren.,2,,,Burrow's End
35864,1646,Izzy,Izzy," Uh-huh, so I can't tell it to, like, save my mom? ",2,,(Aabria laughs),Burrow's End
35865,1647,Aabria,Aabria," That would also be convincing it against its better judgment,",2,,,Burrow's End
35866,1648,Aabria,Aabria,"but I'll give you a different question. Like, yeah, you cannot",2,,,Burrow's End
35867,1649,Aabria,Aabria,communicate with this thing to tell it to go do something else. And we,2,,,Burrow's End
35868,1650,Aabria,Aabria,"are back up to the top again. Jaysohn, you are up.",2,,,Burrow's End
35869,1651,Siobhan,Siobhan," Okay, I am gonna use half my movement to stand up from prone.",2,,,Burrow's End
35870,1652,Aabria,Aabria, Done.,2,,,Burrow's End
35871,1653,Siobhan,Siobhan," And then I'm gonna punch the one that is already, wait, no,",2,,,Burrow's End
35872,1654,Siobhan,Siobhan,I'll punch whichever one who's little fucking weird proboscis is going,2,,,Burrow's End
35873,1655,Siobhan,Siobhan,into my sister.,2,,,Burrow's End
35874,1656,Izzy,Izzy, I want to use it  later.,2,,(silent),Burrow's End
35875,1657,Siobhan,Siobhan," You can't talk to me, we're deaf right now.",2,,,Burrow's End
35876,1658,Rashawn,Rashawn," Oh, yeah.",2,,,Burrow's End
35877,1659,Lila,Izzy,"  Well, I still want to use it.",2,,(silent),Burrow's End
35878,1660,Jaysohn,Siobhan,  What? No.,2,,(silent),Burrow's End
35879,1661,Jasper,Jasper," Oh, yeah.",2,,,Burrow's End
35880,1662,Jaysohn,Siobhan, That's my sister.,2,,,Burrow's End
35881,1663,Aabria,Aabria," I will say, you can punch that one, but the one right next to",2,,,Burrow's End
35882,1664,Aabria,Aabria,"you is prone, and you would have advantage on the attacks-",2,,,Burrow's End
35883,1665,Siobhan,Siobhan," Oh, then I'll do that. Great, oh, great.",2,,,Burrow's End
35884,1666,Aabria,Aabria, To to the one that slipped in the same little-,2,,,Burrow's End
35885,1667,Siobhan,Siobhan, Yes.,2,,,Burrow's End
35886,1668,Aabria,Aabria, Yuck puddle as you.,2,,,Burrow's End
35887,1669,Siobhan,Siobhan, That's a 14.,2,,,Burrow's End
35888,1670,Aabria,Aabria, 14 hits.,2,,,Burrow's End
35889,1671,Siobhan,Siobhan," Okay, great, and then it's Primal Savagery plus modifier?",2,,,Burrow's End
35890,1672,Siobhan,Siobhan," Wild.  That's 11 damage, how's it looking?",2,,(dice rolling),Burrow's End
35891,1673,Aabria,Aabria," Bloodied, about half dead.",2,,,Burrow's End
35892,1674,Siobhan,Siobhan," Well, I'm not gonna use a ki point on it. I'll just do a",2,,,Burrow's End
35893,1675,Siobhan,Siobhan,regular bonus attack.,2,,,Burrow's End
35894,1676,Aabria,Aabria, Cool.,2,,,Burrow's End
35895,1677,Siobhan,Siobhan," Extra attack on it, and that's a crit.",2,,,Burrow's End
35896,1678,Erika,Erika, Oh!,2,,,Burrow's End
35897,1679,Brennan,Brennan," There it is, there it is.",2,,,Burrow's End
35898,1680,Siobhan,Siobhan, So I didn't mean to.,2,,,Burrow's End
35899,1681,Aabria,Aabria, Let's go. ,2,,(chittering),Burrow's End
35900,1682,Siobhan,Siobhan," So that is nine, 10, 11, 16, 16 damage.",2,,,Burrow's End
35901,1683,Aabria,Aabria," Here's what I want. Siobhan, please explain to me how Jaysohn",2,,,Burrow's End
35902,1684,Aabria,Aabria,stands up and obliterates the chipmunk in front of him.,2,,,Burrow's End
35903,1685,Siobhan,Siobhan," I stand up and then, like, jump fully on its back, all four",2,,,Burrow's End
35904,1686,Siobhan,Siobhan,"claws into its belly, and I bite its neck.",2,,,Burrow's End
35905,1687,Brennan,Brennan, Ooh.,2,,,Burrow's End
35906,1688,Aabria,Aabria, Ugh.,2,,,Burrow's End
35907,1689,Aabria,Aabria, Give me-,2,,,Burrow's End
35908,1690,Siobhan,Siobhan, Like a stoat.,2,,,Burrow's End
35909,1691,Aabria,Aabria," Yeah, give me an intimidation check.",2,,,Burrow's End
35910,1692,Izzy,Izzy, Like a stoat.,2,,,Burrow's End
35911,1693,Jasper,Jasper, Like a stoat. ,2,,(dice rattling),Burrow's End
35912,1694,Siobhan,Siobhan, That's a 13.,2,,,Burrow's End
35913,1695,Izzy,Izzy, With Bless?,2,,,Burrow's End
35914,1696,Aabria,Aabria, The best possible time to crit in the wrong-,2,,,Burrow's End
35915,1697,Siobhan,Siobhan, There?,2,,,Burrow's End
35916,1698,Aabria,Aabria," No, wrong way, natural-",2,,,Burrow's End
35917,1699,Siobhan,Siobhan, Oh.,2,,,Burrow's End
35918,1700,Jasper,Jasper, Oh!,2,,,Burrow's End
35919,1701,Aabria,Aabria, The one that's currently in a sort of grapple situation with you,2,,,Burrow's End
35920,1702,Aabria,Aabria,"maintains itself, but this one, truly upset about the brutal act of",2,,,Burrow's End
35921,1703,Aabria,Aabria,violence that reduced a brother into a hashtag.,2,,,Burrow's End
35922,1704,Rashawn,Rashawn, You put him on a T-shirt.,2,,,Burrow's End
35923,1705,Brennan,Brennan," So these guys can't talk, but they can tweet, is what I'm",2,,,Burrow's End
35924,1706,Brennan,Brennan,supposed to understand. ,2,,(group laughs),Burrow's End
35925,1707,Aabria,Aabria," You've been on Twitter, that makes perfect sense. ",2,,(group,Burrow's End
35926,1708,Aabria,Aabria,,2,,chattering),Burrow's End
35927,1709,Jasper,Jasper, Hashtag past tense.,2,,,Burrow's End
35928,1710,Brennan,Brennan, This is the representation of Twitter. This is what Twitter is.,2,,,Burrow's End
35929,1711,Aabria,Aabria, A blood-soaked chipmunk is Twitter now.,2,,,Burrow's End
35930,1712,Aabria,Aabria, So that's gonna give both you and your sister attacks of,2,,,Burrow's End
35931,1713,Aabria,Aabria,opportunity as this thing leaves your threatened area.,2,,,Burrow's End
35932,1714,Siobhan,Siobhan," Oh, great, I'll attack him as a reaction. Sure, why not? I",2,,,Burrow's End
35933,1715,Siobhan,Siobhan,don't have anything else to do as a reaction.,2,,,Burrow's End
35934,1716,Aabria,Aabria, You also can.,2,,,Burrow's End
35935,1717,Izzy,Izzy," Absolutely, I will do it.",2,,,Burrow's End
35936,1718,Aabria,Aabria, That's an 18.,2,,,Burrow's End
35937,1719,Aabria,Aabria, Hits.,2,,,Burrow's End
35938,1720,Izzy,Izzy, Let me ask you a question right now.,2,,,Burrow's End
35939,1721,Aabria,Aabria," Hold on, let's get this damage first 'cause this is gonna take a",2,,,Burrow's End
35940,1722,Aabria,Aabria,second.,2,,,Burrow's End
35941,1723,Siobhan,Siobhan, 13.,2,,,Burrow's End
35942,1724,Aabria,Aabria, 13 points of damage?,2,,,Burrow's End
35943,1725,Siobhan,Siobhan," Yeah, I'm strong.",2,,,Burrow's End
35944,1726,Jasper,Jasper, Mm-hmm.,2,,,Burrow's End
35945,1727,Aabria,Aabria," Yeah, you're also, like, a child.",2,,,Burrow's End
35946,1728,Siobhan,Siobhan," Yeah, I'm a strong child. You ever try and wrestle an",2,,,Burrow's End
35947,1729,Siobhan,Siobhan,"eight-year-old, Aabria, they're strong.",2,,,Burrow's End
35948,1730,Rashawn,Rashawn, They are.,2,,,Burrow's End
35949,1731,Erika,Erika," Yeah, it's because they have no moral compunction.",2,,,Burrow's End
35950,1732,Siobhan,Siobhan, Exactly.,2,,,Burrow's End
35951,1733,Siobhan,Siobhan," Yeah. It's the idea of, like, I don't have a sense of, like,",2,,,Burrow's End
35952,1734,Siobhan,Siobhan,how much I should do-,2,,,Burrow's End
35953,1735,Siobhan,Siobhan," Yeah, I have no sense of, I am trying to hurt this chipmunk.",2,,,Burrow's End
35954,1736,Aabria,Aabria," And you absolutely do. This thing, like, staggers and is",2,,,Burrow's End
35955,1737,Aabria,Aabria,"crawling back  towards its liver, half dead from a monster,",2,,(laughs),Burrow's End
35956,1738,Aabria,Aabria,truly just a monster in here with it. So you got tongue in one hand.,2,,,Burrow's End
35957,1739,Aabria,Aabria,"Simon's leaving your threatened range, so you're kind of just swiping",2,,,Burrow's End
35958,1740,Aabria,Aabria,out as it's running away. This is just like a cheap shot as it moves,2,,,Burrow's End
35959,1741,Aabria,Aabria,away from you.,2,,,Burrow's End
35960,1742,Izzy,Izzy," Oh, okay. Okay, okay, I'm gonna continue holding on to mine, and",2,,,Burrow's End
35961,1743,Izzy,Izzy,then sneak attack that one.,2,,,Burrow's End
35962,1744,Izzy,Izzy, The other one threatening my brother.,2,,,Burrow's End
35963,1745,Aabria,Aabria," Are you throwing a thorn, or are you-",2,,,Burrow's End
35964,1746,Izzy,Izzy," How close are we, can I just-",2,,,Burrow's End
35965,1747,Aabria,Aabria," Melee, that's why this is happening. Like, this thing was right",2,,,Burrow's End
35966,1748,Aabria,Aabria,next to you and is running away from you.,2,,,Burrow's End
35967,1749,Izzy,Izzy, I'll Primal Savagery it.,2,,,Burrow's End
35968,1750,Aabria,Aabria," Perfect, go ahead and make an attack roll.",2,,,Burrow's End
35969,1751,Izzy,Izzy, Okay.  16.,2,,(dice rattling),Burrow's End
35970,1752,Aabria,Aabria, Primal Savagery is a D10 plus your sneak attack. ,2,,(Izzy sings),Burrow's End
35971,1753,Jasper,Jasper," Why are you worried about them, they're fine.",2,,,Burrow's End
35972,1754,Aabria,Aabria, They're honestly nightmares.,2,,,Burrow's End
35973,1755,Jasper,Jasper, They are honestly so fine.,2,,,Burrow's End
35974,1756,Izzy,Izzy, 11.,2,,,Burrow's End
35975,1757,Brennan,Brennan, I don't know that we're all the same level. ,2,,(group laughs),Burrow's End
35976,1758,Izzy,Izzy, And we shouldn't be.,2,,,Burrow's End
35977,1759,Jasper,Jasper," I could show you their character sheets if you want, Brennan, I",2,,,Burrow's End
35978,1760,Jasper,Jasper,mean.,2,,,Burrow's End
35979,1761,Aabria,Aabria," I need you to explain to me how you tag team, like, you see your",2,,,Burrow's End
35980,1762,Aabria,Aabria,"brother get in a big hit, and you swipe out with one last hit. Explain",2,,,Burrow's End
35981,1763,Aabria,Aabria,"how you kill Simon, my little chipmunk.",2,,,Burrow's End
35982,1764,Izzy,Izzy," I think it sort of, like, perfectly shows, like, the dichotomy of",2,,,Burrow's End
35983,1765,Izzy,Izzy,our personalities of siblings because-,2,,,Burrow's End
35984,1766,Aabria,Aabria, A metaphor.,2,,,Burrow's End
35985,1767,Izzy,Izzy," Because Jaysohn, like, does, like,  does",2,,(imitates fighting noises),Burrow's End
35986,1768,Izzy,Izzy,"it, and then I'm, like, holding, and I'm just, like, sort of look over",2,,,Burrow's End
35987,1769,Izzy,Izzy,"and just, like, claw its face off.",2,,,Burrow's End
35988,1770,Izzy,Izzy,,2,,(group laughs at the brutality),Burrow's End
35989,1771,Aabria,Aabria," All right, so you're now holding a tongue and a face. ",2,,(group,Burrow's End
35990,1772,Aabria,Aabria,,2,,cackles),Burrow's End
35991,1773,Izzy,Izzy, And I look at mine and I go.  ,2,,(laughs)(Brennan laughs heartily),Burrow's End
35992,1774,Aabria,Aabria," Intimidation check, I'm gonna give you advantage because of your",2,,,Burrow's End
35993,1775,Aabria,Aabria,brother.,2,,,Burrow's End
35994,1776,Izzy,Izzy, Thank God.,2,,,Burrow's End
35995,1777,Jasper,Jasper, Truly we're the monsters in this forest.,2,,,Burrow's End
35996,1778,Aabria,Aabria, Yeah. ,2,,(Alvin and the Chipmunks impression),Burrow's End
35997,1779,Brennan,Brennan, ♪ I still want a hula hoop ♪,2,,,Burrow's End
35998,1780,Aabria,Aabria, No. ,2,,(players laughing as impression continues),Burrow's End
35999,1781,Erika,Erika, ♪ We can hardly stand the wait ♪,2,,,Burrow's End
36000,1782,Jasper,Jasper, You pulled us into this space.,2,,,Burrow's End
36001,1783,Aabria,Aabria," I didn't mean, I just needed a naming convention.",2,,,Burrow's End
36002,1784,Rashawn,Rashawn,  Alvin!,2,,(Dave impression),Burrow's End
36003,1785,Erika,Erika, Jaysohn!,2,,,Burrow's End
36004,1786,Jasper,Jasper, Jaysohn.,2,,,Burrow's End
36005,1787,Izzy,Izzy, 16.,2,,,Burrow's End
36006,1788,Aabria,Aabria," This one begins, like, trying to pull back from you so much",2,,,Burrow's End
36007,1789,Aabria,Aabria,"that, like, there are multiple, it almost looks like vasculature, like,",2,,,Burrow's End
36008,1790,Aabria,Aabria,"this tongue is like bits of vein, and it is tearing some of the weaker",2,,,Burrow's End
36009,1791,Aabria,Aabria,"vessels trying to get out of your grip, and it's doing, like, damage to",2,,,Burrow's End
36010,1792,Aabria,Aabria,"itself to try to get away from the two of you, a whole ass nightmare.",2,,,Burrow's End
36011,1793,Izzy,Izzy, Can I let go of the face and grab another one?,2,,,Burrow's End
36012,1794,Aabria,Aabria," No.  But I appreciate the effort. Ava, you're",2,,(Jasper cackles),Burrow's End
36013,1795,Aabria,Aabria,"up, Lila, you're on deck.",2,,,Burrow's End
36014,1796,Erika,Erika," I shout out,",2,,,Burrow's End
36015,1797,Ava,Erika," All right, your kids have their first blood, drew their first",2,,,Burrow's End
36016,1798,Ava,Erika,"blood, all right, good job, everyone. Candies for all.",2,,,Burrow's End
36017,1799,Erika,Erika, I'm going to use a Rabbit Hop then to jump 10 feet away without,2,,,Burrow's End
36018,1800,Erika,Erika,provoking an opportunity attack.,2,,,Burrow's End
36019,1801,Aabria,Aabria," Okay, okay, how far away can you get, like, here?",2,,,Burrow's End
36020,1802,Erika,Erika," Yeah, and then 30 feet up here, up the spine.",2,,,Burrow's End
36021,1803,Erika,Erika, All right.,2,,,Burrow's End
36022,1804,Aabria,Aabria, Where are you trying to get to? Just let me know how far you're,2,,,Burrow's End
36023,1805,Aabria,Aabria,trying to go.,2,,,Burrow's End
36024,1806,Erika,Erika," Right here, right here.",2,,,Burrow's End
36025,1807,Aabria,Aabria," Yeah, you can get there, that's no problem.",2,,,Burrow's End
36026,1808,Erika,Erika, All right. So I get there.,2,,,Burrow's End
36027,1809,Rashawn,Rashawn, This bear has scoliosis.,2,,,Burrow's End
36028,1810,Aabria,Aabria, This bear has seen some shit and has done nothing mean to you,2,,,Burrow's End
36029,1811,Aabria,Aabria,yet.,2,,,Burrow's End
36030,1812,Rashawn,Rashawn, I'm just saying-,2,,,Burrow's End
36031,1813,Aabria,Aabria, Justice for this goddamn bear.,2,,,Burrow's End
36032,1814,Erika,Erika," So I take all of these clumps of nerves here, reach down in",2,,,Burrow's End
36033,1815,Erika,Erika,"between the vertebrae, and I take a clump of nerves and I yank, and then",2,,,Burrow's End
36034,1816,Erika,Erika,"the thoracic vertebrae that should probably control the lower half, is",2,,,Burrow's End
36035,1817,Erika,Erika,it the legs?,2,,,Burrow's End
36036,1818,Aabria,Aabria," Okay, you think you could just control the bear now?",2,,,Burrow's End
36037,1819,Erika,Erika," I don't know, we'll see.",2,,,Burrow's End
36038,1820,Aabria,Aabria," Y'all are so goddamn wild, and I get why you're related. It's so",2,,,Burrow's End
36039,1821,Aabria,Aabria,"interesting, all right.",2,,,Burrow's End
36040,1822,Rashawn,Rashawn," Like, ""Ooh, Mommy."" ",2,,(claps),Burrow's End
36041,1823,Aabria,Aabria," Now, we're counting it down. I will say maybe that's lumbar, so",2,,,Burrow's End
36042,1824,Aabria,Aabria,"go ahead and give me a luck, just straight luck roll.",2,,,Burrow's End
36043,1825,Erika,Erika, All right.  That's a one. ,2,,(dramatic electronic music)(group,Burrow's End
36044,1826,Aabria,Aabria," All right, sure, you think you've got this. ",2,,(group laughs),Burrow's End
36045,1827,Erika,Erika," All right, while I shout,",2,,,Burrow's End
36046,1828,Ava,Erika," Hang on, kids,",2,,,Burrow's End
36047,1829,Erika,Erika, and I yank.,2,,,Burrow's End
36048,1830,Aabria,Aabria, Give me an attack roll.,2,,,Burrow's End
36049,1831,Erika,Erika," I guess I'll do, I will use Primal Savagery for this.",2,,,Burrow's End
36050,1832,Erika,Erika, Or... Or can I use my club?,2,,,Burrow's End
36051,1833,Aabria,Aabria," I mean, you're trying to reach in and yank, it's not, it's less",2,,,Burrow's End
36052,1834,Aabria,Aabria,of a scoop-,2,,,Burrow's End
36053,1835,Erika,Erika," I dig in and I dig in, then I sort of yank up. ",2,,(rope whipping),Burrow's End
36054,1836,Erika,Erika,,2,,(Aabria laughs at the nerve of this play),Burrow's End
36055,1837,Rashawn,Rashawn, Whoa.,2,,,Burrow's End
36056,1838,Aabria,Aabria," I'm in hell, but I gotta allow that you're gonna use a raccoon",2,,,Burrow's End
36057,1839,Aabria,Aabria,penis bone to dig into the spine of a bear-,2,,,Burrow's End
36058,1840,Siobhan,Siobhan," Yeah, we really brushed over that.",2,,,Burrow's End
36059,1841,Aabria,Aabria," Yeah, yeah.",2,,,Burrow's End
36060,1842,Siobhan,Siobhan, When that happened-,2,,,Burrow's End
36061,1843,Aabria,Aabria," We can talk about it, but let me just-",2,,,Burrow's End
36062,1844,Siobhan,Siobhan, I've been thinking about it the whole time.,2,,,Burrow's End
36063,1845,Aabria,Aabria," Yeah, hey, under here, just explain, like, there's gonna be a",2,,,Burrow's End
36064,1846,Aabria,Aabria,lot of nature facts. A baculum is a dick bone.,2,,,Burrow's End
36065,1847,Jasper,Jasper, Huh.,2,,,Burrow's End
36066,1848,Siobhan,Siobhan, Only some animals have them. That's how you can tell the,2,,,Burrow's End
36067,1849,Siobhan,Siobhan,"difference between a fox skeleton and a dog skeleton, 'cause foxes have",2,,,Burrow's End
36068,1850,Siobhan,Siobhan,penis bones.,2,,,Burrow's End
36069,1851,Izzy,Izzy, Fox have a dick bone?,2,,,Burrow's End
36070,1852,Siobhan,Siobhan," Yeah, dogs don't.",2,,,Burrow's End
36071,1853,Rashawn,Rashawn,  Yeah.,2,,(silently),Burrow's End
36072,1854,Aabria,Aabria, What was your?,2,,,Burrow's End
36073,1855,Erika,Erika, 11.,2,,,Burrow's End
36074,1856,Aabria,Aabria," Okay, with an 11, you kind of get down in there. You don't",2,,,Burrow's End
36075,1857,Aabria,Aabria,"really get, like, the yank you want, but you do start destroying some of",2,,,Burrow's End
36076,1858,Aabria,Aabria,"it. Like, it's not the precision effort you want.",2,,,Burrow's End
